state,dist,IDSet
KARNATAKA,Mandya,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2017/0177862', 'MH/2017/0171712', 'AP/2013/0068560', 'TS/2020/0257971', 'TN/2017/0118549', 'KA/2014/0072291', 'KA/2017/0116223', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2020/0271421', 'KA/2020/0270807', 'KA/2017/0157288', 'KA/2018/0197574', 'KA/2018/0212040', 'KA/2012/0051850', 'KA/2018/0215403', 'KA/2019/0236009', 'DL/2019/0223940', 'MH/2018/0197036', 'KA/2019/0244525', 'KA/2018/0192201', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2019/0231887', 'KA/2016/0105819', 'AP/2018/0208750', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2019/0240619', 'MP/2017/0179332', 'KA/2016/0098526', 'KA/2010/0024213', 'KA/2021/0272512', 'DL/2017/0166289', 'WB/2018/0183523', 'KA/2018/0208515', 'KA/2016/0105377', 'KA/2020/0259997', 'TS/2019/0231741', 'TN/2018/0210318']"
KARNATAKA,Gulbarga,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2009/0013770', 'KA/2019/0227110', 'AP/2013/0068560', 'KA/2019/0227258', 'KA/2017/0160274', 'TN/2017/0118549', 'KA/2017/0176139', 'KA/2019/0230496', 'KA/2019/0246889', 'UP/2018/0182790', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'KA/2018/0222514', 'KA/2019/0238410', 'CG/2017/0178297', 'BR/2016/0102469', 'KA/2017/0172350', 'KA/2020/0262213', 'DL/2019/0229748', 'KA/2018/0197574', 'KA/2016/0100200', 'KA/2012/0051850', 'KA/2018/0215403', 'KA/2020/0269626', 'MH/2015/0092617', 'KA/2019/0246482', 'KA/2019/0239481', 'KA/2018/0214397', 'KA/2017/0170225', 'UP/2017/0163995', 'DL/2019/0223940', 'KA/2018/0216539', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2020/0260693', 'RJ/2020/0262283', 'KA/2019/0223091', 'KA/2019/0231887', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2018/0202881', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'KA/2018/0185485', 'KA/2019/0241715', 'KA/2010/0024213', 'KA/2017/0151183', 'KL/2019/0244050', 'KA/2019/0231031', 'KA/2017/0118157', 'KA/2018/0208335', 'KA/2019/0229484', 'PY/2016/0097140', 'MP/2015/0086282', 'WB/2018/0216889', 'KA/2018/0208515', 'TS/2018/0187679', 'KA/2016/0095691', 'KA/2016/0106436', 'KA/2018/0206471']"
KARNATAKA,Bidar,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2016/0104060', 'TN/2016/0105555', 'KA/2019/0247258', 'AP/2013/0068560', 'KA/2019/0227258', 'KA/2017/0160274', 'TN/2017/0118549', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2019/0238372', 'KA/2017/0175204', 'KA/2019/0238410', 'CG/2017/0178297', 'BR/2016/0102469', 'KA/2017/0172350', 'KA/2018/0209520', 'KA/2020/0262213', 'KA/2011/0042080', 'KA/2020/0258878', 'MH/2018/0199874', 'KA/2017/0157288', 'KA/2018/0197574', 'KA/2016/0100200', 'KA/2012/0051850', 'KA/2020/0269626', 'MH/2015/0092617', 'KA/2017/0176374', 'KA/2018/0185834', 'KA/2018/0214397', 'DL/2019/0223940', 'TS/2020/0265149', 'KA/2011/0040918', 'KA/2018/0195961', 'MH/2018/0210620', 'KA/2020/0260693', 'RJ/2020/0262283', 'KA/2019/0223091', 'KA/2019/0231887', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2020/0261511', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'KA/2019/0222855', 'KA/2019/0241715', 'KA/2010/0024213', 'KA/2016/0104418', 'KA/2019/0231031', 'KA/2017/0118157', 'KA/2018/0208784', 'KA/2018/0188880', 'UP/2016/0098972', 'UP/2016/0099053', 'KA/2019/0229484', 'PY/2016/0097140', 'MP/2015/0086282', 'WB/2018/0216889', 'KA/2018/0208515', 'TS/2018/0187679', 'KA/2019/0239847', 'KA/2016/0095691']"
KARNATAKA,Tumkur,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2017/0120353', 'JK/2020/0271675', 'WB/2019/0234491', 'TN/2018/0187848', 'KA/2018/0198299', 'KA/2017/0177862', 'MH/2017/0171712', 'KA/2017/0162068', 'UP/2020/0264588', 'AP/2013/0068560', 'KA/2016/0104641', 'TN/2017/0118549', 'KA/2017/0116223', 'KA/2019/0242389', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2013/0058033', 'RJ/2019/0230130', 'KA/2017/0175204', 'KA/2009/0016141', 'UP/2018/0184569', 'KA/2017/0172350', 'KA/2020/0271421', 'KA/2018/0221835', 'AS/2018/0213138', 'KA/2018/0200514', 'KA/2021/0274913', 'MN/2018/0190505', 'HR/2018/0206879', 'MH/2018/0197060', 'KA/2020/0270807', 'KA/2011/0042080', 'KA/2018/0214215', 'TS/2021/0276317', 'TN/2017/0152036', 'KA/2017/0150525', 'KA/2017/0118279', 'KA/2018/0197574', 'KA/2012/0051850', 'KA/2018/0215403', 'KA/2019/0236009', 'KA/2018/0211088', 'UP/2017/0151685', 'KA/2018/0214397', 'DL/2019/0223940', 'KA/2018/0216539', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2019/0231887', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0230327', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'KA/2015/0090531', 'MH/2019/0236528', 'KA/2020/0268985', 'KA/2017/0180619', 'UP/2019/0246044', 'AP/2009/0002726', 'KA/2018/0207676', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'KA/2019/0230158', 'MP/2020/0263381', 'WB/2018/0191910', 'KA/2019/0241715', 'KA/2017/0168270', 'KA/2018/0210991', 'KA/2010/0024213', 'KA/2020/0260701', 'DL/2020/0270770', 'KA/2019/0248179', 'MH/2017/0114684', 'KA/2018/0208515', 'KA/2016/0106436', 'KA/2018/0206471', 'KA/2017/0181338', 'MH/2020/0258731', 'UP/2017/0116213', 'KA/2020/0269470', 'KA/2019/0246716', 'AP/2020/0268036', 'KA/2020/0259997', 'TS/2019/0231741', 'TN/2018/0210318']"
KARNATAKA,Hassan,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2017/0180194', 'AP/2013/0068560', 'TS/2020/0257971', 'TN/2017/0118549', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2020/0270807', 'KA/2018/0214215', 'KA/2020/0253886', 'TS/2021/0276317', 'TN/2017/0152036', 'KA/2018/0197574', 'KA/2012/0051850', 'KA/2018/0215403', 'KA/2018/0214397', 'DL/2019/0223940', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2016/0105819', 'AP/2018/0208750', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0230327', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2018/0207676', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'KA/2019/0230158', 'MP/2020/0263381', 'WB/2018/0191910', 'KA/2016/0114364', 'KA/2019/0240619', 'MP/2017/0179332', 'KA/2010/0024213', 'KA/2020/0260701', 'DL/2020/0270770', 'KA/2018/0208515', 'KA/2019/0237175', 'TN/2018/0189923', 'TN/2017/0175595', 'KA/2020/0259997', 'TS/2019/0231741', 'TN/2018/0210318']"
KARNATAKA,Raichur,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2017/0120353', 'JK/2020/0271675', 'WB/2019/0234491', 'AP/2013/0068560', 'KA/2019/0227258', 'KA/2017/0160274', 'AP/2018/0192320', 'TN/2017/0118549', 'KA/2019/0246889', 'UP/2018/0182790', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'KA/2019/0238410', 'CG/2017/0178297', 'BR/2016/0102469', 'KA/2017/0172350', 'KA/2016/0098686', 'UP/2016/0097194', 'UP/2019/0243442', 'KA/2020/0262213', 'KA/2019/0230856', 'KA/2019/0223632', 'TS/2021/0276317', 'TN/2017/0152036', 'KA/2018/0197574', 'KA/2017/0167237', 'UP/2021/0279232', 'TN/2020/0263095', 'KA/2016/0100200', 'KA/2012/0051850', 'KA/2020/0269626', 'MH/2015/0092617', 'KA/2018/0185834', 'DL/2019/0223940', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2020/0260693', 'RJ/2020/0262283', 'KA/2019/0223091', 'KA/2019/0231887', 'DL/2016/0103631', 'KA/2018/0192308', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2020/0261511', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2018/0207676', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'KA/2019/0241715', 'KA/2010/0024213', 'KA/2019/0231031', 'KA/2017/0118157', 'KA/2020/0260701', 'DL/2020/0270770', 'KA/2018/0208784', 'KA/2017/0160799', 'KA/2021/0272512', 'DL/2017/0166289', 'WB/2018/0183523', 'KA/2018/0208515', 'TS/2018/0187679', 'KA/2019/0237175', 'TN/2018/0189923', 'TN/2017/0175595', 'KA/2017/0178692', 'KA/2016/0106436', 'KA/2018/0206471']"
KARNATAKA,Belgaum,"['KA/2018/0200518', 'KA/2019/0241731', 'KA/2016/0114413', 'KA/2017/0177862', 'MH/2017/0171712', 'KA/2018/0210077', 'KA/2018/0212606', 'JK/2019/0234191', 'AP/2013/0068560', 'KA/2019/0227258', 'TN/2017/0118549', 'KA/2017/0163677', 'MH/2017/0167604', 'KA/2018/0187904', 'DL/2015/0091689', 'KA/2019/0227551', 'JH/2018/0200113', 'KA/2018/0201752', 'KA/2019/0236601', 'GJ/2020/0254493', 'AP/2020/0250655', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2020/0265864', 'MH/2017/0159635', 'KA/2017/0174968', 'KA/2017/0154844', 'KA/2017/0157288', 'KA/2020/0267675', 'TS/2021/0276317', 'TN/2017/0152036', 'AP/2017/0165400', 'UP/2020/0254769', 'KA/2018/0197574', 'KA/2016/0100200', 'UP/2018/0184201', 'KA/2012/0051850', 'KA/2018/0185834', 'KA/2020/0255292', 'DL/2019/0223940', 'MH/2018/0197036', 'KA/2020/0249572', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2020/0260693', 'RJ/2020/0262283', 'KA/2019/0231887', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2020/0261511', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'KA/2018/0214121', 'MH/2019/0236528', 'KA/2020/0268985', 'KA/2018/0214212', 'MH/2019/0244976', 'AP/2009/0002726', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'MH/2018/0211514', 'KA/2019/0241715', 'KA/2010/0024213', 'KA/2017/0118157', 'TN/2017/0115021', 'KA/2018/0188323', 'KA/2020/0260701', 'DL/2020/0270770', 'KA/2019/0247503', 'KA/2019/0233004', 'KA/2018/0208784', 'KA/2021/0272512', 'DL/2017/0166289', 'WB/2018/0183523', 'KA/2018/0208515', 'TS/2018/0187679', 'KA/2017/0158046', 'KA/2019/0237175', 'TN/2018/0189923', 'TN/2017/0175595', 'KA/2016/0095691', 'KA/2017/0117829', 'KA/2020/0265642', 'KA/2020/0269470']"
KARNATAKA,Bagalkot,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2017/0120353', 'JK/2020/0271675', 'WB/2019/0234491', 'AP/2013/0068560', 'KA/2017/0160274', 'TN/2017/0118549', 'KA/2017/0163677', 'MH/2017/0167604', 'KA/2019/0246889', 'UP/2018/0182790', 'DL/2015/0091689', 'KA/2016/0098816', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2019/0223632', 'KA/2018/0197574', 'KA/2016/0100200', 'KA/2012/0051850', 'KA/2019/0236009', 'KA/2018/0185834', 'DL/2019/0223940', 'KA/2011/0040918', 'KA/2018/0195961', 'MH/2018/0210620', 'KA/2018/0206086', 'TN/2021/0277318', 'DL/2016/0103631', 'KA/2009/0001931', 'KA/2010/0035281', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2020/0261511', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'KA/2010/0024213', 'KA/2017/0118157', 'KA/2020/0260701', 'DL/2020/0270770', 'KA/2018/0208784', 'KA/2019/0243862', 'KA/2018/0208515', 'KA/2017/0178692', 'KA/2017/0153528']"
KARNATAKA,Udupi,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2017/0177862', 'MH/2017/0171712', 'AP/2013/0068560', 'TN/2017/0118549', 'KA/2018/0221011', 'DL/2015/0091689', 'JH/2018/0200113', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'MH/2018/0198929', 'KA/2017/0172350', 'KA/2020/0270807', 'KA/2017/0177425', 'UP/2019/0242913', 'KA/2017/0157288', 'KA/2018/0197574', 'KA/2012/0051850', 'KA/2018/0215403', 'UP/2020/0251117', 'KA/2020/0251928', 'DL/2019/0223940', 'KA/2017/0162379', 'KL/2019/0237272', 'DL/2020/0270883', 'KA/2011/0040918', 'KA/2018/0195961', 'KL/2018/0208165', 'CG/2018/0191880', 'MH/2017/0176934', 'DL/2016/0103631', 'BR/2018/0203861', 'KL/2016/0108560', 'TN/2016/0111485', 'MH/2018/0212335', 'UP/2018/0183023', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2010/0024213', 'KA/2018/0208784', 'KA/2021/0272512', 'DL/2017/0166289', 'WB/2018/0183523', 'KA/2018/0208515']"
KARNATAKA,Mysore,"['KA/2018/0200518', 'KA/2016/0114413', 'UP/2018/0216102', 'KA/2016/0098823', 'KA/2017/0151471', 'TN/2018/0204709', 'KA/2017/0162474', 'PB/2018/0222215', 'KA/2017/0177862', 'MH/2017/0171712', 'AP/2013/0068560', 'TS/2020/0257971', 'TN/2017/0118549', 'KA/2018/0219642', 'OR/2019/0245693', 'KA/2014/0072291', 'KA/2017/0116223', 'KA/2017/0170449', 'KA/2017/0172285', 'DL/2015/0091689', 'JH/2018/0200113', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'MH/2018/0198929', 'KA/2017/0158197', 'KA/2017/0172350', 'KA/2020/0271421', 'KA/2018/0221835', 'AS/2018/0213138', 'KA/2017/0166311', 'KA/2018/0200514', 'KA/2020/0270807', 'KA/2011/0042080', 'KA/2018/0214215', 'KA/2017/0175406', 'KA/2017/0157288', 'KA/2017/0118279', 'KA/2019/0222969', 'DL/2019/0229748', 'KA/2018/0197574', 'UP/2018/0184201', 'KA/2018/0214887', 'KA/2012/0051850', 'KA/2018/0215403', 'AP/2009/0016815', 'KA/2017/0166310', 'KA/2017/0180781', 'DL/2018/0182354', 'DL/2019/0223940', 'KA/2019/0244525', 'KA/2018/0192201', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2018/0193859', 'KA/2019/0231887', 'KA/2016/0105819', 'AP/2018/0208750', 'KA/2017/0165826', 'TN/2018/0220418', 'MN/2020/0251163', 'TN/2018/0192985', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2018/0204516', 'UP/2021/0277290', 'KA/2019/0247078', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'KA/2019/0241715', 'KA/2016/0114364', 'KA/2019/0240619', 'MP/2017/0179332', 'KA/2010/0024213', 'KA/2016/0107168', 'KA/2019/0247503', 'KA/2019/0238258', 'KA/2019/0233004', 'KA/2018/0208515', 'WB/2010/0028202', 'DL/2020/0269014', 'KA/2016/0095691', 'KA/2019/0247527', 'DL/2018/0202848', 'KA/2019/0246716', 'AP/2020/0268036']"
KARNATAKA,Chitradurga,"['KA/2018/0200518', 'KA/2018/0208045', 'WB/2019/0229196', 'KA/2016/0114413', 'KA/2018/0199773', 'KA/2020/0259846', 'BR/2018/0190815', 'KA/2017/0120353', 'JK/2020/0271675', 'WB/2019/0234491', 'KA/2017/0177862', 'MH/2017/0171712', 'AP/2013/0068560', 'KA/2019/0227698', 'TN/2017/0118549', 'KA/2018/0185515', 'KA/2017/0116223', 'DL/2015/0091689', 'KA/2020/0254960', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2020/0258856', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2018/0191893', 'KA/2018/0221835', 'AS/2018/0213138', 'KA/2020/0270807', 'KA/2015/0088257', 'KA/2017/0177425', 'UP/2019/0242913', 'KA/2011/0042080', 'KA/2018/0214215', 'KA/2017/0150525', 'KA/2018/0197574', 'KA/2012/0051850', 'KA/2018/0215403', 'KA/2018/0214397', 'DL/2019/0223940', 'KA/2018/0216539', 'KA/2011/0040918', 'KA/2018/0195961', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2018/0198214', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2020/0261511', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2018/0207676', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'KA/2021/0278829', 'KA/2019/0230158', 'MP/2020/0263381', 'WB/2018/0191910', 'KA/2010/0024213', 'KA/2020/0260701', 'DL/2020/0270770', 'KA/2018/0208784', 'KA/2018/0208515', 'KA/2020/0266828', 'KA/2019/0232022', 'KA/2017/0178692', 'KA/2016/0106436', 'KA/2018/0206471']"
KARNATAKA,Uttara Kannada,"['KA/2018/0200518', 'KA/2018/0217652', 'KA/2016/0114413', 'KA/2018/0183887', 'KA/2010/0036124', 'KA/2012/0052419', 'KA/2017/0177862', 'MH/2017/0171712', 'KA/2020/0250010', 'AP/2013/0068560', 'TN/2017/0118549', 'KA/2017/0163677', 'KA/2017/0169912', 'JH/2020/0270316', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0180816', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2020/0271421', 'KA/2018/0197574', 'KA/2016/0100200', 'KA/2012/0051850', 'KA/2018/0185834', 'KA/2018/0218810', 'GA/2018/0186371', 'KA/2021/0275504', 'DL/2019/0223940', 'KA/2017/0163425', 'KA/2017/0163480', 'KA/2018/0217621', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2019/0234872', 'DL/2020/0259872', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2020/0261511', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'HR/2017/0180083', 'KA/2010/0024213', 'KA/2017/0167043', 'KA/2017/0171919', 'DL/2021/0279635', 'KA/2018/0208515', 'KA/2018/0187801']"
KARNATAKA,Kodagu,"['KA/2018/0200518', 'KA/2016/0114413', 'AP/2013/0068560', 'TN/2017/0118549', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2018/0214215', 'KA/2018/0197574', 'KA/2012/0051850', 'KA/2018/0215403', 'DL/2019/0223940', 'KA/2018/0213889', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2019/0231887', 'KA/2016/0105819', 'AP/2018/0208750', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0230327', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2016/0114364', 'KA/2019/0240619', 'MP/2017/0179332', 'KA/2010/0024213', 'KL/2017/0178324', 'KA/2018/0208515', 'KA/2019/0237175', 'TN/2018/0189923', 'TN/2017/0175595', 'KA/2018/0206267', 'MH/2020/0251828']"
KARNATAKA,Chamarajanagar,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2018/0198299', 'KA/2017/0151471', 'AP/2013/0068560', 'TN/2017/0118549', 'KA/2014/0072291', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2018/0200514', 'KA/2017/0157288', 'KA/2020/0256180', 'WB/2019/0239556', 'KA/2018/0197574', 'KA/2012/0051850', 'KA/2018/0215403', 'DL/2019/0223940', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2019/0231887', 'KA/2016/0105819', 'AP/2018/0208750', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2018/0207676', 'KA/2016/0098526', 'KA/2010/0024213', 'KA/2018/0208515', 'KA/2017/0181067', 'DL/2009/0001687']"
KARNATAKA,Haveri,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2018/0213050', 'KA/2017/0120353', 'JK/2020/0271675', 'WB/2019/0234491', 'KA/2017/0162068', 'UP/2020/0264588', 'AP/2013/0068560', 'KA/2019/0227258', 'TN/2017/0118549', 'KA/2017/0116223', 'DL/2015/0091689', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2018/0191893', 'KA/2017/0177425', 'UP/2019/0242913', 'KA/2011/0042080', 'TS/2021/0276317', 'TN/2017/0152036', 'KA/2018/0197574', 'KA/2016/0100200', 'KA/2012/0051850', 'KA/2018/0215403', 'KA/2018/0185834', 'KA/2019/0242098', 'DL/2019/0223940', 'KA/2011/0040918', 'KA/2018/0195961', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0233319', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2020/0261511', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0270283', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2010/0024213', 'KA/2017/0118157', 'KA/2020/0260701', 'DL/2020/0270770', 'KA/2018/0208515', 'KA/2017/0178692', 'KA/2016/0106436', 'KA/2018/0206471', 'KA/2019/0223447', 'KA/2017/0153528']"
KARNATAKA,Davanagere,"['KA/2018/0200518', 'KA/2016/0114413', 'KA/2020/0259846', 'BR/2018/0190815', 'KA/2017/0120353', 'JK/2020/0271675', 'WB/2019/0234491', 'KA/2018/0195886', 'KA/2018/0212138', 'AP/2013/0068560', 'KA/2016/0100869', 'KA/2019/0227258', 'KA/2020/0270978', 'TN/2017/0118549', 'KA/2017/0150987', 'GJ/2019/0224297', 'KA/2017/0116223', 'DL/2015/0091689', 'KA/2017/0180179', 'OR/2017/0152275', 'KA/2017/0158514', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2016/0098686', 'UP/2016/0097194', 'UP/2019/0243442', 'KA/2018/0191893', 'KA/2018/0221835', 'AS/2018/0213138', 'KA/2018/0204024', 'KA/2017/0177425', 'UP/2019/0242913', 'KA/2011/0042080', 'KA/2018/0197574', 'KA/2012/0051850', 'KA/2018/0215403', 'KA/2019/0236009', 'KA/2018/0185834', 'DL/2019/0223940', 'KA/2018/0216539', 'KA/2011/0040918', 'KA/2018/0195961', 'KA/2018/0186006', 'DL/2018/0209586', 'KA/2020/0260693', 'RJ/2020/0262283', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2015/0090211', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2019/0235245', 'GJ/2020/0265733', 'DL/2018/0195150', 'KA/2009/0010647', 'KA/2020/0254052', 'KA/2010/0024213', 'KA/2018/0208784', 'KA/2021/0272512', 'DL/2017/0166289', 'WB/2018/0183523', 'KA/2018/0208515', 'TS/2018/0187679', 'KA/2018/0213771', 'KA/2020/0253292', 'KA/2016/0095691', 'KA/2017/0178692', 'KA/2016/0106436', 'KA/2018/0206471']"
KARNATAKA,Chikkaballapura,"['KA/2018/0200518', 'KA/2017/0162068', 'UP/2020/0264588', 'AP/2017/0117139', 'TS/2020/0257971', 'KA/2019/0236601', 'GJ/2020/0254493', 'KA/2018/0192439', 'WB/2019/0223466', 'AP/2020/0250655', 'KA/2017/0175204', 'KA/2017/0172350', 'KA/2020/0270807', 'KA/2015/0088257', 'KA/2018/0214215', 'AP/2020/0259034', 'KA/2020/0256204', 'KA/2017/0150525', 'KA/2017/0118279', 'KA/2018/0197574', 'KA/2016/0100200', 'KA/2019/0236009', 'DL/2019/0223940', 'KA/2018/0195961', 'KA/2019/0230327', 'KA/2019/0247028', 'TN/2020/0251813', 'KA/2017/0150573', 'AP/2019/0237284', 'MH/2019/0236528', 'KA/2020/0268985', 'AP/2009/0002726', 'KA/2018/0207676', 'KA/2017/0168270', 'KA/2018/0208784', 'KA/2021/0272512', 'DL/2017/0166289', 'WB/2018/0183523', 'KA/2018/0208515', 'KA/2021/0278307', 'KA/2020/0250513', 'KA/2017/0156361', 'KA/2017/0181338', 'MH/2020/0258731', 'UP/2017/0116213', 'KA/2020/0269470', 'KA/2019/0246716', 'AP/2020/0268036', 'KA/2020/0259997', 'TS/2019/0231741', 'TN/2018/0210318']"
